appid,name,release_date,release_year,year_range,developer,publisher,free_to_play,virtual_reality_support,singleplayer,multiplayer,windows_support,mac_support,linux_support,required_age,categories,steamspy_tags,achievements,general_rating,positive_ratings,negative_ratings,average_playtime,median_playtime,owners,price,total_reviews,genres,value
239800,Bleed,2013-07-03,2013,2012 - 2015,Ian Campbell,Ian Campbell,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Single-player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards,Action;Indie;Platformer,32,Positive,1635,120,132,171,100k to 200k,3.99,1755,Genre1,Action
239800,Bleed,2013-07-03,2013,2012 - 2015,Ian Campbell,Ian Campbell,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Single-player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards,Action;Indie;Platformer,32,Positive,1635,120,132,171,100k to 200k,3.99,1755,Genre2,Indie
1510,Uplink,2006-08-23,2006,2005 - 2008,Introversion Software,Introversion Software,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player,Hacking;Indie;Strategy,0,Positive,1602,152,65,77,500k to 1M,6.99,1754,Genre1,Indie
1510,Uplink,2006-08-23,2006,2005 - 2008,Introversion Software,Introversion Software,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player,Hacking;Indie;Strategy,0,Positive,1602,152,65,77,500k to 1M,6.99,1754,Genre2,Strategy
367670,Controller Companion,2015-05-04,2015,2012 - 2015,Koga Tech Limited,Koga Tech Limited,FALSE,FALSE,FALSE,No multiplayer,TRUE,FALSE,FALSE,0,Full controller support;Steam Workshop,Utilities;Controller;Software,0,Positive,1603,149,3,6,100k to 200k,1.99,1752,Genre1,Utilities
274270,NOT A HERO,2015-05-14,2015,2012 - 2015,Roll7,Devolver Digital,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Indie;Pixel Graphics,17,Positive,1527,221,216,339,100k to 200k,9.99,1748,Genre1,Action
274270,NOT A HERO,2015-05-14,2015,2012 - 2015,Roll7,Devolver Digital,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Indie;Pixel Graphics,17,Positive,1527,221,216,339,100k to 200k,9.99,1748,Genre2,Adventure
274270,NOT A HERO,2015-05-14,2015,2012 - 2015,Roll7,Devolver Digital,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Action;Indie;Pixel Graphics,17,Positive,1527,221,216,339,100k to 200k,9.99,1748,Genre3,Indie
347430,Frankenstein: Master of Death,2015-03-09,2015,2012 - 2015,Jetdogs Studios;Fineway Studios,Jetdogs Studios,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Hidden Object;Casual;Adventure,20,Positive,1467,279,212,226,200k to 500k,3.99,1746,Genre1,Adventure
347430,Frankenstein: Master of Death,2015-03-09,2015,2012 - 2015,Jetdogs Studios;Fineway Studios,Jetdogs Studios,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Hidden Object;Casual;Adventure,20,Positive,1467,279,212,226,200k to 500k,3.99,1746,Genre2,Casual
347430,Frankenstein: Master of Death,2015-03-09,2015,2012 - 2015,Jetdogs Studios;Fineway Studios,Jetdogs Studios,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Hidden Object;Casual;Adventure,20,Positive,1467,279,212,226,200k to 500k,3.99,1746,Genre3,Indie
504210,SHENZHEN I/O,2016-11-17,2016,2016 - 2019,Zachtronics,Zachtronics,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Steam Workshop;Steam Cloud;Steam Leaderboards;Includes level editor,Programming;Simulation;Puzzle,6,Extremely Positive,1682,62,332,336,100k to 200k,10.99,1744,Genre1,Indie
504210,SHENZHEN I/O,2016-11-17,2016,2016 - 2019,Zachtronics,Zachtronics,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Steam Workshop;Steam Cloud;Steam Leaderboards;Includes level editor,Programming;Simulation;Puzzle,6,Extremely Positive,1682,62,332,336,100k to 200k,10.99,1744,Genre2,Simulation
351800,Dev Guy,2015-05-20,2015,2012 - 2015,Daniel Jonathan Bourke,Project tranquil,TRUE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player,Free to Play;Indie;Adventure,7,Positive,1389,353,19,19,200k to 500k,0,1742,Genre1,Adventure
351800,Dev Guy,2015-05-20,2015,2012 - 2015,Daniel Jonathan Bourke,Project tranquil,TRUE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player,Free to Play;Indie;Adventure,7,Positive,1389,353,19,19,200k to 500k,0,1742,Genre2,Free to Play
351800,Dev Guy,2015-05-20,2015,2012 - 2015,Daniel Jonathan Bourke,Project tranquil,TRUE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player,Free to Play;Indie;Adventure,7,Positive,1389,353,19,19,200k to 500k,0,1742,Genre3,Indie
348710,Saint Seiya: Soldiers' Soul,2015-11-24,2015,2012 - 2015,DIMPS,BANDAI NAMCO Entertainment,FALSE,FALSE,TRUE,Multiplayer (Unspecified),TRUE,FALSE,FALSE,0,Single-player;Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Anime;Fighting;Action,50,Positive,1588,152,0,0,50k to 100k,39.99,1740,Genre1,Action
250520,UnderRail,2015-12-18,2015,2012 - 2015,Stygian Software,Stygian Software,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements,RPG;Post-apocalyptic;Isometric,53,Positive,1485,252,29,29,100k to 200k,9.99,1737,Genre1,Indie
250520,UnderRail,2015-12-18,2015,2012 - 2015,Stygian Software,Stygian Software,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements,RPG;Post-apocalyptic;Isometric,53,Positive,1485,252,29,29,100k to 200k,9.99,1737,Genre2,RPG
677160,We Were Here Too,2018-02-02,2018,2016 - 2019,Total Mayhem Games,Total Mayhem Games,FALSE,FALSE,FALSE,Online + Co-op,TRUE,TRUE,TRUE,0,Multi-player;Online Multi-Player;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Puzzle;Online Co-Op;Adventure,20,Positive,1347,384,236,263,100k to 200k,7.19,1731,Genre1,Adventure
677160,We Were Here Too,2018-02-02,2018,2016 - 2019,Total Mayhem Games,Total Mayhem Games,FALSE,FALSE,FALSE,Online + Co-op,TRUE,TRUE,TRUE,0,Multi-player;Online Multi-Player;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Puzzle;Online Co-Op;Adventure,20,Positive,1347,384,236,263,100k to 200k,7.19,1731,Genre2,Casual
677160,We Were Here Too,2018-02-02,2018,2016 - 2019,Total Mayhem Games,Total Mayhem Games,FALSE,FALSE,FALSE,Online + Co-op,TRUE,TRUE,TRUE,0,Multi-player;Online Multi-Player;Online Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud,Puzzle;Online Co-Op;Adventure,20,Positive,1347,384,236,263,100k to 200k,7.19,1731,Genre3,Indie
366320,Seasons after Fall,2016-09-02,2016,2016 - 2019,Swing Swing Submarine,Focus Home Interactive,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Indie;Platformer,21,Positive,1411,317,361,714,200k to 500k,11.99,1728,Genre1,Adventure
366320,Seasons after Fall,2016-09-02,2016,2016 - 2019,Swing Swing Submarine,Focus Home Interactive,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Indie;Platformer,21,Positive,1411,317,361,714,200k to 500k,11.99,1728,Genre2,Indie
433530,Heliborne,2017-10-12,2017,2016 - 2019,JetCat Games,Klabater,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Partial Controller Support,Flight;Multiplayer;Action,50,Positive,1379,348,0,0,50k to 100k,15.49,1727,Genre1,Action
433530,Heliborne,2017-10-12,2017,2016 - 2019,JetCat Games,Klabater,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Partial Controller Support,Flight;Multiplayer;Action,50,Positive,1379,348,0,0,50k to 100k,15.49,1727,Genre2,Indie
433530,Heliborne,2017-10-12,2017,2016 - 2019,JetCat Games,Klabater,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Partial Controller Support,Flight;Multiplayer;Action,50,Positive,1379,348,0,0,50k to 100k,15.49,1727,Genre3,Massively Multiplayer
475190,Scanner Sombre,2017-04-26,2017,2016 - 2019,Introversion Software,Introversion Software,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player;Partial Controller Support,Exploration;Horror;Walking Simulator,0,Positive,1491,235,15,23,100k to 200k,4.79,1726,Genre1,Adventure
475190,Scanner Sombre,2017-04-26,2017,2016 - 2019,Introversion Software,Introversion Software,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,0,Single-player;Partial Controller Support,Exploration;Horror;Walking Simulator,0,Positive,1491,235,15,23,100k to 200k,4.79,1726,Genre2,Indie
368950,Jigoku Kisetsukan: Sense of the Seasons,2015-05-12,2015,2012 - 2015,Emad,Emad,TRUE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Partial Controller Support,Bullet Hell;Free to Play;Anime,21,Positive,1601,118,163,178,200k to 500k,0,1719,Genre1,Free to Play
368950,Jigoku Kisetsukan: Sense of the Seasons,2015-05-12,2015,2012 - 2015,Emad,Emad,TRUE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Partial Controller Support,Bullet Hell;Free to Play;Anime,21,Positive,1601,118,163,178,200k to 500k,0,1719,Genre2,Indie
312670,Strange Brigade,2018-08-27,2018,2016 - 2019,Rebellion,Rebellion,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,FALSE,FALSE,0,Single-player;Online Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Action;Co-op,60,Positive,1329,388,490,490,50k to 100k,39.99,1717,Genre1,Action
312670,Strange Brigade,2018-08-27,2018,2016 - 2019,Rebellion,Rebellion,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,FALSE,FALSE,0,Single-player;Online Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Adventure;Action;Co-op,60,Positive,1329,388,490,490,50k to 100k,39.99,1717,Genre2,Adventure
284460,DeadCore,2014-10-17,2014,2012 - 2015,5 Bits Games,BANDAI NAMCO Entertainment,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Platformer;Action;FPS,29,Positive,1465,247,0,0,100k to 200k,7.99,1712,Genre1,Action
284460,DeadCore,2014-10-17,2014,2012 - 2015,5 Bits Games,BANDAI NAMCO Entertainment,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards,Platformer;Action;FPS,29,Positive,1465,247,0,0,100k to 200k,7.99,1712,Genre2,Indie
511800,ONRAID,2017-04-18,2017,2016 - 2019,Pragmatix Ltd,Pragmatix Ltd,TRUE,FALSE,TRUE,Online + Co-op,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Online Multi-Player;MMO;Online Co-op;Cross-Platform Multiplayer;Steam Trading Cards;In-App Purchases;Partial Controller Support,Free to Play;Action;Multiplayer,0,Positive,1316,395,81,96,500k to 1M,0,1711,Genre1,Action
511800,ONRAID,2017-04-18,2017,2016 - 2019,Pragmatix Ltd,Pragmatix Ltd,TRUE,FALSE,TRUE,Online + Co-op,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Online Multi-Player;MMO;Online Co-op;Cross-Platform Multiplayer;Steam Trading Cards;In-App Purchases;Partial Controller Support,Free to Play;Action;Multiplayer,0,Positive,1316,395,81,96,500k to 1M,0,1711,Genre2,Free to Play
511800,ONRAID,2017-04-18,2017,2016 - 2019,Pragmatix Ltd,Pragmatix Ltd,TRUE,FALSE,TRUE,Online + Co-op,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Online Multi-Player;MMO;Online Co-op;Cross-Platform Multiplayer;Steam Trading Cards;In-App Purchases;Partial Controller Support,Free to Play;Action;Multiplayer,0,Positive,1316,395,81,96,500k to 1M,0,1711,Genre3,Indie
511800,ONRAID,2017-04-18,2017,2016 - 2019,Pragmatix Ltd,Pragmatix Ltd,TRUE,FALSE,TRUE,Online + Co-op,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Online Multi-Player;MMO;Online Co-op;Cross-Platform Multiplayer;Steam Trading Cards;In-App Purchases;Partial Controller Support,Free to Play;Action;Multiplayer,0,Positive,1316,395,81,96,500k to 1M,0,1711,Genre4,Massively Multiplayer
511800,ONRAID,2017-04-18,2017,2016 - 2019,Pragmatix Ltd,Pragmatix Ltd,TRUE,FALSE,TRUE,Online + Co-op,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Online Multi-Player;MMO;Online Co-op;Cross-Platform Multiplayer;Steam Trading Cards;In-App Purchases;Partial Controller Support,Free to Play;Action;Multiplayer,0,Positive,1316,395,81,96,500k to 1M,0,1711,Genre5,Strategy
422810,River City Ransom: Underground,2017-02-27,2017,2016 - 2019,Conatus Creative Inc.,Conatus Creative Inc.,FALSE,FALSE,TRUE,Local + Online + Co-op,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Beat 'em up;Action;Retro,48,Positive,1285,425,8,8,50k to 100k,14.99,1710,Genre1,Action
422810,River City Ransom: Underground,2017-02-27,2017,2016 - 2019,Conatus Creative Inc.,Conatus Creative Inc.,FALSE,FALSE,TRUE,Local + Online + Co-op,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Beat 'em up;Action;Retro,48,Positive,1285,425,8,8,50k to 100k,14.99,1710,Genre2,Indie
422810,River City Ransom: Underground,2017-02-27,2017,2016 - 2019,Conatus Creative Inc.,Conatus Creative Inc.,FALSE,FALSE,TRUE,Local + Online + Co-op,TRUE,TRUE,TRUE,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Beat 'em up;Action;Retro,48,Positive,1285,425,8,8,50k to 100k,14.99,1710,Genre3,RPG
333250,Forward to the Sky,2015-01-29,2015,2012 - 2015,Animu Game,Animu Game,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Anime;Action;Adventure,12,Positive,1425,284,453,453,200k to 500k,5.59,1709,Genre1,Action
333250,Forward to the Sky,2015-01-29,2015,2012 - 2015,Animu Game,Animu Game,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Anime;Action;Adventure,12,Positive,1425,284,453,453,200k to 500k,5.59,1709,Genre2,Adventure
333250,Forward to the Sky,2015-01-29,2015,2012 - 2015,Animu Game,Animu Game,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Anime;Action;Adventure,12,Positive,1425,284,453,453,200k to 500k,5.59,1709,Genre3,Casual
333250,Forward to the Sky,2015-01-29,2015,2012 - 2015,Animu Game,Animu Game,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Anime;Action;Adventure,12,Positive,1425,284,453,453,200k to 500k,5.59,1709,Genre4,Indie
333250,Forward to the Sky,2015-01-29,2015,2012 - 2015,Animu Game,Animu Game,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support,Anime;Action;Adventure,12,Positive,1425,284,453,453,200k to 500k,5.59,1709,Genre5,RPG
312610,METAL SLUG X,2014-10-02,2014,2012 - 2015,SNK CORPORATION;DotEmu,SNK CORPORATION,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Co-op;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Arcade;Co-op,15,Positive,1544,164,533,570,200k to 500k,5.59,1708,Genre1,Action
275670,Space Run,2014-06-13,2014,2012 - 2015,Passtech Games,Focus Home Interactive,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Tower Defense;Strategy;Space,30,Positive,1474,232,373,374,200k to 500k,10.99,1706,Genre1,Indie
275670,Space Run,2014-06-13,2014,2012 - 2015,Passtech Games,Focus Home Interactive,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud,Tower Defense;Strategy;Space,30,Positive,1474,232,373,374,200k to 500k,10.99,1706,Genre2,Strategy
373390,Contradiction - Spot The Liar!,2015-07-10,2015,2012 - 2015,Baggy Cat Ltd,Baggy Cat,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,12,Single-player;Steam Achievements;Steam Cloud,FMV;Adventure;Detective,17,Extremely Positive,1644,61,0,0,20k to 50k,6.99,1705,Genre1,Adventure
373390,Contradiction - Spot The Liar!,2015-07-10,2015,2012 - 2015,Baggy Cat Ltd,Baggy Cat,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,12,Single-player;Steam Achievements;Steam Cloud,FMV;Adventure;Detective,17,Extremely Positive,1644,61,0,0,20k to 50k,6.99,1705,Genre2,RPG
373390,Contradiction - Spot The Liar!,2015-07-10,2015,2012 - 2015,Baggy Cat Ltd,Baggy Cat,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,FALSE,12,Single-player;Steam Achievements;Steam Cloud,FMV;Adventure;Detective,17,Extremely Positive,1644,61,0,0,20k to 50k,6.99,1705,Genre3,Strategy
427250,8-Bit Armies,2016-04-22,2016,2016 - 2019,Petroglyph,Petroglyph,FALSE,FALSE,TRUE,Local + Online + Co-op,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,Strategy;RTS;Pixel Graphics,29,Positive,1370,335,0,0,100k to 200k,10.99,1705,Genre1,Indie
427250,8-Bit Armies,2016-04-22,2016,2016 - 2019,Petroglyph,Petroglyph,FALSE,FALSE,TRUE,Local + Online + Co-op,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,Strategy;RTS;Pixel Graphics,29,Positive,1370,335,0,0,100k to 200k,10.99,1705,Genre2,Simulation
427250,8-Bit Armies,2016-04-22,2016,2016 - 2019,Petroglyph,Petroglyph,FALSE,FALSE,TRUE,Local + Online + Co-op,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Steam Achievements;Steam Trading Cards;Steam Workshop;Steam Cloud;Includes level editor,Strategy;RTS;Pixel Graphics,29,Positive,1370,335,0,0,100k to 200k,10.99,1705,Genre3,Strategy
505170,Carmageddon: Max Damage,2016-10-27,2016,2016 - 2019,Stainless Games Ltd,THQ Nordic,FALSE,FALSE,TRUE,Multiplayer (Unspecified),TRUE,FALSE,FALSE,18,Single-player;Multi-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Action;Gore;Racing,30,Positive,1297,406,1360,1360,200k to 500k,12.99,1703,Genre1,Action
411960,TY the Tasmanian Tiger,2016-12-12,2016,2016 - 2019,Krome Studios,Krome Studios,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Adventure;3D Platformer;Action,39,Extremely Positive,1676,26,117,117,50k to 100k,10.99,1702,Genre1,Action
411960,TY the Tasmanian Tiger,2016-12-12,2016,2016 - 2019,Krome Studios,Krome Studios,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Adventure;3D Platformer;Action,39,Extremely Positive,1676,26,117,117,50k to 100k,10.99,1702,Genre2,Adventure
411960,TY the Tasmanian Tiger,2016-12-12,2016,2016 - 2019,Krome Studios,Krome Studios,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Adventure;3D Platformer;Action,39,Extremely Positive,1676,26,117,117,50k to 100k,10.99,1702,Genre3,Indie
97000,Solar 2,2011-06-17,2011,2009 - 2011,Murudai,Murudai,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Stats,Space;Indie;Casual,25,Positive,1540,158,229,402,200k to 500k,6.99,1698,Genre1,Indie
97000,Solar 2,2011-06-17,2011,2009 - 2011,Murudai,Murudai,FALSE,FALSE,TRUE,No multiplayer,TRUE,TRUE,TRUE,0,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Stats,Space;Indie;Casual,25,Positive,1540,158,229,402,200k to 500k,6.99,1698,Genre2,Casual
535480,Sundered®: Eldritch Edition,2017-07-28,2017,2016 - 2019,Thunder Lotus Games,Thunder Lotus Games,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Single-player;Local Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Indie;Platformer;Metroidvania,20,Positive,1375,323,177,228,100k to 200k,15.49,1698,Genre1,Action
535480,Sundered®: Eldritch Edition,2017-07-28,2017,2016 - 2019,Thunder Lotus Games,Thunder Lotus Games,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Single-player;Local Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Indie;Platformer;Metroidvania,20,Positive,1375,323,177,228,100k to 200k,15.49,1698,Genre2,Adventure
535480,Sundered®: Eldritch Edition,2017-07-28,2017,2016 - 2019,Thunder Lotus Games,Thunder Lotus Games,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,TRUE,0,Single-player;Local Co-op;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud,Indie;Platformer;Metroidvania,20,Positive,1375,323,177,228,100k to 200k,15.49,1698,Genre3,Indie
208670,Blades of Time,2012-04-20,2012,2012 - 2015,Gaijin Entertainment Corporation,Gaijin Entertainment Corporation,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,FALSE,16,Single-player;Multi-player;Co-op;Steam Achievements;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards,Action;Female Protagonist;Hack and Slash,35,Positive,1363,333,105,105,200k to 500k,6.99,1696,Genre1,Action
208670,Blades of Time,2012-04-20,2012,2012 - 2015,Gaijin Entertainment Corporation,Gaijin Entertainment Corporation,FALSE,FALSE,TRUE,Co-op multiplayer,TRUE,TRUE,FALSE,16,Single-player;Multi-player;Co-op;Steam Achievements;Partial Controller Support;Steam Cloud;Stats;Steam Leaderboards,Action;Female Protagonist;Hack and Slash,35,Positive,1363,333,105,105,200k to 500k,6.99,1696,Genre2,Adventure
396900,GRIP: Combat Racing,2018-11-06,2018,2016 - 2019,Caged Element Inc.,Wired Productions,FALSE,FALSE,TRUE,Local + Online,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Racing;Action;Indie,35,Positive,1519,176,0,0,50k to 100k,24.99,1695,Genre1,Action
396900,GRIP: Combat Racing,2018-11-06,2018,2016 - 2019,Caged Element Inc.,Wired Productions,FALSE,FALSE,TRUE,Local + Online,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Racing;Action;Indie,35,Positive,1519,176,0,0,50k to 100k,24.99,1695,Genre2,Indie
396900,GRIP: Combat Racing,2018-11-06,2018,2016 - 2019,Caged Element Inc.,Wired Productions,FALSE,FALSE,TRUE,Local + Online,TRUE,FALSE,FALSE,0,Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards,Racing;Action;Indie,35,Positive,1519,176,0,0,50k to 100k,24.99,1695,Genre3,Racing
260750,Neighbours from Hell Compilation,2013-11-07,2013,2012 - 2015,JoWooD Vienna,THQ Nordic,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Cloud,Comedy;Casual;Adventure,0,Extremely Positive,1639,51,170,170,200k to 500k,8.99,1690,Genre1,Adventure
260750,Neighbours from Hell Compilation,2013-11-07,2013,2012 - 2015,JoWooD Vienna,THQ Nordic,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Cloud,Comedy;Casual;Adventure,0,Extremely Positive,1639,51,170,170,200k to 500k,8.99,1690,Genre2,Casual
509220,Save Jesus,2016-08-04,2016,2016 - 2019,Almighty Games,Almighty Games,FALSE,FALSE,TRUE,No multiplayer,TRUE,FALSE,FALSE,0,Single-player;Steam Achievements;Steam Trading Cards;Steam Leaderboards,Memes;Illuminati;Casual,17,Positive,1512,178,195,276,100k to 200k,1.59,1690,Genre1,Casual
